Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2014-12-20 06:26:37,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 06:28:27,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 06:31:30,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 06:36:24,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 06:41:58,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 06:49:45,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 06:57:39,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 07:15:24,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 07:24:00,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 07:35:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 07:36:01,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 07:39:47,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 07:57:53,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:02:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:09:12,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:13:31,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:14:17,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:15:57,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:16:18,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:21:32,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:23:52,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:33:24,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:34:57,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:37:32,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:45:53,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:47:49,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 08:48:58,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 08:49:41,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 09:03:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 09:04:36,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 09:05:12,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 09:23:52,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 09:26:46,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 09:34:11,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 09:43:59,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 09:44:18,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 10:02:22,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 10:15:34,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 10:18:03,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 10:19:20,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 10:31:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 10:36:01,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 10:39:02,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 10:56:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 11:07:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 11:20:18,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 11:34:07,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 11:58:11,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 12:00:39,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 12:07:31,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 12:08:37,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 12:11:17,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 12:53:28,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 13:15:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 13:32:10,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 13:51:41,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 14:02:34,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 14:02:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 14:08:03,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 14:19:47,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 14:20:09,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 14:40:07,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 14:52:53,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:04:28,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:04:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:06:07,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:12:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:12:45,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 15:26:36,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:27:19,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 15:36:16,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 15:47:36,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 15:55:04,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 15:59:54,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 16:03:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 16:08:46,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 16:12:01,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 16:27:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 16:28:19,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 16:52:10,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 16:59:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 17:00:57,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:16:52,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:50:39,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:52:53,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:54:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:56:14,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 17:57:07,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:04:40,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 18:13:21,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:21:07,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 18:21:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:37:53,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:39:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:40:11,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 18:42:43,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 19:00:29,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 19:12:24,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 19:20:40,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 19:25:13,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 19:27:44,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 19:38:27,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 19:52:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 20:06:17,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 20:06:44,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 20:37:21,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 20:38:51,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 20:39:11,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 21:05:19,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 21:13:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 21:15:52,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 21:22:10,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 21:36:46,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 21:41:09,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 21:56:19,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 22:07:36,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:13:12,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:19:34,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:34:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 22:35:20,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:47:41,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:53:21,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 22:59:21,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 23:04:34,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 23:17:30,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 23:25:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-20 23:28:59,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 23:30:01,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-20 23:47:54,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 00:21:31,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 00:24:58,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 00:25:17,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 00:49:41,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:10:37,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 01:11:39,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:12:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:17:09,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 01:18:18,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:19:00,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:19:53,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:28:13,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:40:03,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:45:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 01:49:45,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 01:55:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 01:56:00,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 02:02:31,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 02:03:12,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 02:03:36,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 02:07:55,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 02:08:12,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 02:15:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 02:41:04,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 02:52:46,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 03:00:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 03:03:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 03:04:39,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 03:47:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 03:47:54,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 03:52:34,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 03:57:07,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 04:08:49,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 04:09:36,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 04:10:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 04:18:55,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 04:23:06,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 04:36:13,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 04:51:18,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 04:52:23,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 04:54:11,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 04:57:30,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 05:02:40,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 05:21:59,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 05:33:24,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 05:48:03,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 06:00:29,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 06:05:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 06:24:10,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 06:48:12,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 07:12:22,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 07:39:01,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 07:45:52,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 07:56:58,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 08:02:09,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 08:04:00,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 08:14:36,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 08:14:51,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 08:37:19,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 08:42:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 08:46:18,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 08:46:41,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 08:50:04,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 08:54:06,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 09:00:40,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:04:14,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 09:25:40,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:25:56,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:27:40,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:43:40,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:43:56,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:50:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 09:56:20,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 10:01:16,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 10:02:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 10:15:42,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 10:29:26,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 10:30:24,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 10:30:43,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 10:55:05,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 10:57:23,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:10:23,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:10:41,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:11:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:18:44,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 11:25:50,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 11:27:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:30:57,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 11:43:12,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 11:45:35,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 11:55:07,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 11:59:32,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 12:04:47,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 12:08:29,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 12:29:35,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 12:42:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 12:44:51,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 12:46:09,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 12:49:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 13:00:58,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 13:08:21,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 13:11:55,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 13:15:54,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 13:29:40,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 13:31:54,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 13:49:51,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 13:58:32,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 13:58:40,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 14:19:10,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 14:20:20,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 14:21:04,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 14:23:39,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 14:33:32,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 14:38:33,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 14:46:01,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 14:52:26,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 14:59:29,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 15:17:16,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 15:25:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 15:25:34,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 15:28:48,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 15:29:09,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 15:47:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 15:54:56,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 16:05:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 16:24:14,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 16:24:56,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 16:26:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 16:30:36,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 16:32:31,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 16:36:15,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 16:53:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 17:06:36,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 17:15:54,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 17:21:40,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 17:38:00,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 17:56:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 18:10:32,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 18:11:16,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 18:41:35,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:05:45,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:06:03,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:09:32,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:29:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 19:33:59,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:45:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 19:47:16,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:52:26,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:52:44,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 19:56:51,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 20:20:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 20:36:26,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 20:46:04,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 21:00:01,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 21:15:35,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 21:27:54,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 21:30:14,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 21:41:41,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 21:43:49,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 21:47:59,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 21:49:51,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:03:12,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:04:41,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:07:17,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:07:37,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:13:48,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:19:48,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:20:04,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:22:47,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:26:50,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:29:21,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:36:23,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:39:45,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:40:46,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 22:45:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 22:58:13,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 23:03:46,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:04:56,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:09:35,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:10:12,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:19:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 23:27:20,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-21 23:28:27,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:43:15,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:49:07,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-21 23:49:30,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 00:00:47,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 00:12:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 00:28:00,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 00:30:33,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 00:45:03,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 00:45:26,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:09:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:17:22,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:37:06,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 01:43:06,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:43:24,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:54:33,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 01:55:38,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 02:03:49,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 02:04:07,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 02:06:26,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 02:35:07,VR2W180-301117,A180-1702-7535,,,,,2013
2014-12-22 03:06:42,VR2W180-301117,A180-1702-7512,,,,,2013
2014-12-22 03:14:21,VR2W180-301117,A180-1702-7535,,,,,2013
